pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.1906289777563619,UCD-0001766,Healthy,Angiogenesis
0.19770064612863883,UCD-0001766,Healthy,Angiogenesis
0.29960877214241605,UCD-0001766,Healthy,Angiogenesis
0.26492853568014163,UCD-0001766,Healthy,Angiogenesis
0.21554218596470032,UCD-0001766,Healthy,Angiogenesis
0.1982951401350577,UCD-0001766,Healthy,Angiogenesis
0.39900359343685526,UCD-0001766,Healthy,Angiogenesis
0.40586379361120445,UCD-0001766,Healthy,Angiogenesis
0.3382820012463135,UCD-0001766,Healthy,Angiogenesis
0.3225012123809193,UCD-0001766,Healthy,Angiogenesis
0.127629058234303,UCD-0001766,Healthy,Angiogenesis
0.06223328317739928,UCD-0001766,Healthy,Angiogenesis
0.06593634394931021,UCD-0001766,Healthy,Angiogenesis
0.07540305498090179,UCD-0001766,Healthy,Angiogenesis
0.004045104375422198,UCD-0001766,Healthy,Angiogenesis
-0.012497521397671294,UCD-0001766,Healthy,Angiogenesis
0.004048161293972715,UCD-0001766,Healthy,Angiogenesis
0.006152044497469253,UCD-0001766,Healthy,Angiogenesis
0.15137017767409533,UCD-0001766,Healthy,Angiogenesis
0.11875088194168297,UCD-0001766,Healthy,Angiogenesis
0.11160984109606521,UCD-0001766,Healthy,Angiogenesis
0.10546070090496677,UCD-0001766,Healthy,Angiogenesis
0.1295525692444022,UCD-0001766,Healthy,Angiogenesis
0.09063092050737871,UCD-0001766,Healthy,Angiogenesis
0.13370764374276703,UCD-0001766,Healthy,Angiogenesis
0.11501402522579794,UCD-0001766,Healthy,Angiogenesis
0.16270674858024733,UCD-0001766,Healthy,Angiogenesis
0.12659444128630415,UCD-0001766,Healthy,Angiogenesis
0.0769713901505016,UCD-0001766,Healthy,Angiogenesis
0.1103268241272741,UCD-0001766,Healthy,Angiogenesis
0.29149649972310265,UCD-0001766,Healthy,Angiogenesis
0.2425519749141415,UCD-0001766,Healthy,Angiogenesis
0.203316554173306,UCD-0001766,Healthy,Angiogenesis
0.2177069777274412,UCD-0001766,Healthy,Angiogenesis
0.18113353084487938,UCD-0001766,Healthy,Angiogenesis
0.1412706513965344,UCD-0001766,Healthy,Angiogenesis
0.09090903663832782,UCD-0001766,Healthy,Angiogenesis
0.07663074213067614,UCD-0001766,Healthy,Angiogenesis
0.21365891350682306,UCD-0001766,Healthy,Angiogenesis
0.20135781553796683,UCD-0001766,Healthy,Angiogenesis
0.09881995530121426,UCD-0001766,Healthy,Angiogenesis
0.0945103326267141,UCD-0001766,Healthy,Angiogenesis
0.21838875081042627,UCD-0001775,Healthy,Others
0.2830870302889607,UCD-0001775,Healthy,Others
0.13519099091796732,UCD-0001775,Healthy,Others
0.1438321926674397,UCD-0001775,Healthy,Others
0.27426058189374897,UCD-0001775,Healthy,Others
0.2677001267681941,UCD-0001775,Healthy,Others
0.19627090862450008,UCD-0001775,Healthy,Others
0.21265808861180188,UCD-0001775,Healthy,Others
0.3279698842175077,UCD-0001775,Healthy,Others
0.3314843774891792,UCD-0001775,Healthy,Others
0.24697654069829417,UCD-0001775,Healthy,Others
0.23702373670322976,UCD-0001775,Healthy,Others
0.39781954862367647,UCD-0001775,Healthy,Others
0.4078817184372187,UCD-0001775,Healthy,Others
0.28128833311803714,UCD-0001775,Healthy,Others
0.29280723144910337,UCD-0001775,Healthy,Others
0.28815506456319046,UCD-0001775,Healthy,Others
0.3302213443660874,UCD-0001775,Healthy,Others
0.13139402461958255,UCD-0001775,Healthy,Others
0.16755756160051297,UCD-0001775,Healthy,Others
0.29535329491573675,UCD-0001775,Healthy,Others
0.34482523674448545,UCD-0001775,Healthy,Others
0.18330176442465765,UCD-0001775,Healthy,Others
0.17211295640620697,UCD-0001775,Healthy,Others
0.306858784198201,UCD-0001775,Healthy,Others
0.3756023873906032,UCD-0001775,Healthy,Others
0.2606827708083361,UCD-0001775,Healthy,Others
0.17227896808793403,UCD-0001775,Healthy,Others
0.32762859441676523,UCD-0001775,Healthy,Others
0.33318688047029577,UCD-0001775,Healthy,Others
0.2467608123398874,UCD-0001775,Healthy,Others
0.15119214704550807,UCD-0001775,Healthy,Others
0.4248975449441993,UCD-0001775,Healthy,Others
0.5107654484570261,UCD-0001775,Healthy,Others
0.3724832422108595,UCD-0001775,Healthy,Others
0.3611670081559063,UCD-0001775,Healthy,Others
0.4145048523573282,UCD-0001775,Healthy,Others
0.418519353799364,UCD-0001775,Healthy,Others
0.36118391261448735,UCD-0001775,Healthy,Others
0.39240646778215904,UCD-0001775,Healthy,Others
0.47629700958570237,UCD-0001775,Healthy,Others
0.43325319034762705,UCD-0001775,Healthy,Others
0.4550776276489019,UCD-0001775,Healthy,Others
0.38712597188235626,UCD-0001775,Healthy,Others
0.5742698092452974,UCD-0001775,Healthy,Others
0.5279515630999013,UCD-0001775,Healthy,Others
0.5870437863463253,UCD-0001775,Healthy,Others
0.5199593208252247,UCD-0001775,Healthy,Others
0.22164334892479157,UCD-0001775,Healthy,Others
0.2737713226781557,UCD-0001775,Healthy,Others
0.1782013429377768,UCD-0001775,Healthy,Others
0.20433942542233516,UCD-0001775,Healthy,Others
0.19265214354286989,UCD-0001775,Healthy,Others
0.23624846640155414,UCD-0001775,Healthy,Others
0.17065036705677245,UCD-0001775,Healthy,Others
0.10283924492808373,UCD-0001775,Healthy,Others
0.17322184547945443,UCD-0001775,Healthy,Others
0.19910289641181986,UCD-0001775,Healthy,Others
0.18667042993550584,UCD-0001775,Healthy,Others
0.12540429494986302,UCD-0001775,Healthy,Others
0.09463260685865149,UCD-0001775,Healthy,Others
0.09242325625945201,UCD-0001775,Healthy,Others
0.013223157489914853,UCD-0001775,Healthy,Others
-0.004059246735452746,UCD-0001775,Healthy,Others
-0.16906015943608085,UCD-0001783,Healthy,Others
-0.004144076174404306,UCD-0001783,Healthy,Others
-0.148985605314361,UCD-0001783,Healthy,Others
-0.028482411325740094,UCD-0001783,Healthy,Others
-0.0779739398870127,UCD-0001783,Healthy,Others
0.02304572792924514,UCD-0001783,Healthy,Others
-0.15946069966602236,UCD-0001783,Healthy,Others
-0.021559215737117016,UCD-0001783,Healthy,Others
-0.10299928128230133,UCD-0001783,Healthy,Others
-0.05771606239634929,UCD-0001783,Healthy,Others
-0.1589035475753633,UCD-0001783,Healthy,Others
0.08159493497155208,UCD-0001783,Healthy,Others
-0.1488201723991385,UCD-0001783,Healthy,Others
0.10040546916241783,UCD-0001783,Healthy,Others
-0.07759163291620134,UCD-0001783,Healthy,Others
0.17716119767446092,UCD-0001783,Healthy,Others
-0.2836274192256458,UCD-0001783,Healthy,Others
-0.0819650117944201,UCD-0001783,Healthy,Others
-0.3921014471552566,UCD-0001783,Healthy,Others
-0.09610075628823728,UCD-0001783,Healthy,Others
-0.35729190532920885,UCD-0001783,Healthy,Others
-0.050566475940665344,UCD-0001783,Healthy,Others
-0.4939486846153353,UCD-0001783,Healthy,Others
0.04676079745282718,UCD-0001783,Healthy,Others
-0.1998905775861139,UCD-0001783,Healthy,Others
-0.08853673819587984,UCD-0001783,Healthy,Others
-0.15609981430186964,UCD-0001783,Healthy,Others
-0.001187719874992881,UCD-0001783,Healthy,Others
-0.14602861517581045,UCD-0001783,Healthy,Others
0.09348750302936068,UCD-0001783,Healthy,Others
-0.012438624202789874,UCD-0001783,Healthy,Others
0.03141374140027634,UCD-0001783,Healthy,Others
0.34059311245136786,UCD-0001792,Healthy,Others
0.1708586725767779,UCD-0001792,Healthy,Others
0.3216701233699463,UCD-0001792,Healthy,Others
0.16130993145039782,UCD-0001792,Healthy,Others
0.3382508064567566,UCD-0001792,Healthy,Others
0.34522860112232184,UCD-0001792,Healthy,Others
0.17843863052304987,UCD-0001792,Healthy,Others
0.2768925656479152,UCD-0001792,Healthy,Others
0.19899532942571005,UCD-0001792,Healthy,Others
0.12915054279581303,UCD-0001792,Healthy,Others
0.31073226137103893,UCD-0001792,Healthy,Others
0.18183464022266477,UCD-0001792,Healthy,Others
0.3374914535174165,UCD-0001792,Healthy,Others
0.3097119682725901,UCD-0001792,Healthy,Others
0.32361186041216106,UCD-0001792,Healthy,Others
0.30886605755492164,UCD-0001792,Healthy,Others
0.304628871129111,UCD-0001792,Healthy,Others
0.14292243694703477,UCD-0001792,Healthy,Others
0.22967352183958367,UCD-0001792,Healthy,Others
-0.000863068039534144,UCD-0001792,Healthy,Others
0.32363128810318104,UCD-0001792,Healthy,Others
0.1930463205436092,UCD-0001792,Healthy,Others
0.45012714135653586,UCD-0001792,Healthy,Others
0.27469070213509456,UCD-0001792,Healthy,Others
0.3113093858064624,UCD-0001792,Healthy,Others
0.11442230517545254,UCD-0001792,Healthy,Others
0.37695307300662023,UCD-0001792,Healthy,Others
0.2224352315364399,UCD-0001792,Healthy,Others
0.42894679104839023,UCD-0001792,Healthy,Others
0.2359943516664144,UCD-0001792,Healthy,Others
0.18208784657191573,UCD-0001792,Healthy,Others
0.1774506298647604,UCD-0001792,Healthy,Others
-0.36020570324020385,UCD-0001801,Healthy,Endocrinology & Hormones
-0.33471262052102824,UCD-0001801,Healthy,Endocrinology & Hormones
-0.255126098322236,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3166231140447819,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2721222756551351,UCD-0001801,Healthy,Endocrinology & Hormones
-0.24786106087783227,UCD-0001801,Healthy,Endocrinology & Hormones
-0.20609745349221886,UCD-0001801,Healthy,Endocrinology & Hormones
-0.23620512595331927,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2695489787327771,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2690780808564241,UCD-0001801,Healthy,Endocrinology & Hormones
-0.256352969370135,UCD-0001801,Healthy,Endocrinology & Hormones
-0.23177143008024156,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21571052862175252,UCD-0001801,Healthy,Endocrinology & Hormones
-0.30442033928035683,UCD-0001801,Healthy,Endocrinology & Hormones
-0.30311763784943146,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2060965483576271,UCD-0001801,Healthy,Endocrinology & Hormones
-0.37776303262774596,UCD-0001801,Healthy,Endocrinology & Hormones
-0.4243498100643709,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3450883818862938,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3706327916524736,UCD-0001801,Healthy,Endocrinology & Hormones
-0.31808134898539714,UCD-0001801,Healthy,Endocrinology & Hormones
-0.30482688335583297,UCD-0001801,Healthy,Endocrinology & Hormones
-0.22576364885012815,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2633813391291091,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2657282478580941,UCD-0001801,Healthy,Endocrinology & Hormones
-0.28032724907612694,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2292308736342522,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21879766172740678,UCD-0001801,Healthy,Endocrinology & Hormones
-0.21635396824904868,UCD-0001801,Healthy,Endocrinology & Hormones
-0.26968122733008504,UCD-0001801,Healthy,Endocrinology & Hormones
-0.17166126429851009,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14709993602616742,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14592838275829326,UCD-0001801,Healthy,Endocrinology & Hormones
-0.15382472842840172,UCD-0001801,Healthy,Endocrinology & Hormones
-0.1427107446883861,UCD-0001801,Healthy,Endocrinology & Hormones
-0.14303783754735627,UCD-0001801,Healthy,Endocrinology & Hormones
-0.09574635893473699,UCD-0001801,Healthy,Endocrinology & Hormones
-0.0772631585430257,UCD-0001801,Healthy,Endocrinology & Hormones
-0.012396901381196666,UCD-0001801,Healthy,Endocrinology & Hormones
-0.0811249699352623,UCD-0001801,Healthy,Endocrinology & Hormones
-0.06914015009711388,UCD-0001801,Healthy,Endocrinology & Hormones
-0.07150278221618236,UCD-0001801,Healthy,Endocrinology & Hormones
-0.08003933363397876,UCD-0001801,Healthy,Endocrinology & Hormones
-0.042645050416858905,UCD-0001801,Healthy,Endocrinology & Hormones
0.18232076663550523,UCD-0001801,Healthy,Endocrinology & Hormones
0.1405346247232165,UCD-0001801,Healthy,Endocrinology & Hormones
0.13549357991159053,UCD-0001801,Healthy,Endocrinology & Hormones
0.214820404284027,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3076710766048468,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2825477676379822,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2592816860094179,UCD-0001801,Healthy,Endocrinology & Hormones
-0.30072213361320554,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3270685129109114,UCD-0001801,Healthy,Endocrinology & Hormones
-0.3162376172962435,UCD-0001801,Healthy,Endocrinology & Hormones
-0.24962882270486353,UCD-0001801,Healthy,Endocrinology & Hormones
-0.324609169675095,UCD-0001801,Healthy,Endocrinology & Hormones
-0.25574932423131463,UCD-0001801,Healthy,Endocrinology & Hormones
-0.19780934703087052,UCD-0001801,Healthy,Endocrinology & Hormones
-0.17440893725946358,UCD-0001801,Healthy,Endocrinology & Hormones
-0.2101731359280771,UCD-0001801,Healthy,Endocrinology & Hormones
-0.4253947543214822,UCD-0001801,Healthy,Endocrinology & Hormones
-0.38478379563612575,UCD-0001801,Healthy,Endocrinology & Hormones
-0.35549032329241453,UCD-0001801,Healthy,Endocrinology & Hormones
-0.36876003838593613,UCD-0001801,Healthy,Endocrinology & Hormones
-0.0514600285502526,UCD-0001804,Healthy,MAPK
-0.13235769787488771,UCD-0001804,Healthy,MAPK
-0.004660424349009325,UCD-0001804,Healthy,MAPK
-0.08458823725126241,UCD-0001804,Healthy,MAPK
-0.10088757005600121,UCD-0001804,Healthy,MAPK
-0.14345093543311407,UCD-0001804,Healthy,MAPK
-0.03922761925305838,UCD-0001804,Healthy,MAPK
-0.08321431925621198,UCD-0001804,Healthy,MAPK
-0.2248347336876811,UCD-0001804,Healthy,MAPK
-0.2655566831901632,UCD-0001804,Healthy,MAPK
-0.17328380340078958,UCD-0001804,Healthy,MAPK
-0.2429455041179646,UCD-0001804,Healthy,MAPK
-0.29756937123989863,UCD-0001804,Healthy,MAPK
-0.3630504914984847,UCD-0001804,Healthy,MAPK
-0.2478949436104539,UCD-0001804,Healthy,MAPK
-0.34710456596358147,UCD-0001804,Healthy,MAPK
-0.13097575896789915,UCD-0001804,Healthy,MAPK
-0.22722773221529668,UCD-0001804,Healthy,MAPK
-0.09085168014473938,UCD-0001804,Healthy,MAPK
-0.17366635483720883,UCD-0001804,Healthy,MAPK
-0.09801243162908246,UCD-0001804,Healthy,MAPK
-0.18541459857054077,UCD-0001804,Healthy,MAPK
-0.10659876614161677,UCD-0001804,Healthy,MAPK
-0.15429279218120331,UCD-0001804,Healthy,MAPK
-0.17403819192694686,UCD-0001804,Healthy,MAPK
-0.24442690803828152,UCD-0001804,Healthy,MAPK
-0.1685097858568277,UCD-0001804,Healthy,MAPK
-0.22477555070210387,UCD-0001804,Healthy,MAPK
-0.2815369305746001,UCD-0001804,Healthy,MAPK
-0.3459474736835254,UCD-0001804,Healthy,MAPK
-0.3328025960281265,UCD-0001804,Healthy,MAPK
-0.3559920491291582,UCD-0001804,Healthy,MAPK
0.027098962652457103,UCD-0001804,Healthy,MAPK
-0.03280177855503674,UCD-0001804,Healthy,MAPK
0.08259943268969037,UCD-0001804,Healthy,MAPK
-0.00021889959526892028,UCD-0001804,Healthy,MAPK
0.09488860450491192,UCD-0001804,Healthy,MAPK
0.06522222611198668,UCD-0001804,Healthy,MAPK
0.18041246811038741,UCD-0001804,Healthy,MAPK
0.10808515821645144,UCD-0001804,Healthy,MAPK
-0.15315957414199102,UCD-0001804,Healthy,MAPK
-0.17645228339046345,UCD-0001804,Healthy,MAPK
-0.1346997543035906,UCD-0001804,Healthy,MAPK
-0.15773442179593378,UCD-0001804,Healthy,MAPK
-0.10044685145164493,UCD-0001804,Healthy,MAPK
-0.1084841787236228,UCD-0001804,Healthy,MAPK
-0.10290332186573387,UCD-0001804,Healthy,MAPK
-0.12198371553328635,UCD-0001804,Healthy,MAPK
-0.09694719678014684,UCD-0001804,Healthy,MAPK
-0.13143391082123676,UCD-0001804,Healthy,MAPK
0.00014214350673283114,UCD-0001804,Healthy,MAPK
-0.07861974373532851,UCD-0001804,Healthy,MAPK
-0.11801792473943927,UCD-0001804,Healthy,MAPK
-0.17203940131747686,UCD-0001804,Healthy,MAPK
-0.06664227847616143,UCD-0001804,Healthy,MAPK
-0.13555832655258923,UCD-0001804,Healthy,MAPK
-0.25106420898770876,UCD-0001804,Healthy,MAPK
-0.2789803090190657,UCD-0001804,Healthy,MAPK
-0.18505088322881516,UCD-0001804,Healthy,MAPK
-0.2458913438637014,UCD-0001804,Healthy,MAPK
-0.2890443321501327,UCD-0001804,Healthy,MAPK
-0.33547985336948466,UCD-0001804,Healthy,MAPK
-0.25377670037342787,UCD-0001804,Healthy,MAPK
-0.30118994381237574,UCD-0001804,Healthy,MAPK
0.01417727384020328,UCD-0001808,Healthy,MAPK
-0.19256060211703221,UCD-0001808,Healthy,MAPK
0.051019756016485875,UCD-0001808,Healthy,MAPK
0.030042230225837012,UCD-0001808,Healthy,MAPK
-0.07558096396769429,UCD-0001808,Healthy,MAPK
-0.1311678815697889,UCD-0001808,Healthy,MAPK
0.0021660068658350866,UCD-0001808,Healthy,MAPK
0.036941199027983845,UCD-0001808,Healthy,MAPK
-0.07890164733531728,UCD-0001808,Healthy,MAPK
-0.1631246988174421,UCD-0001808,Healthy,MAPK
-0.007598199766433559,UCD-0001808,Healthy,MAPK
0.016111257930395338,UCD-0001808,Healthy,MAPK
0.032657925364366264,UCD-0001808,Healthy,MAPK
-0.047356075747447504,UCD-0001808,Healthy,MAPK
0.12129016470799489,UCD-0001808,Healthy,MAPK
0.1754511472821994,UCD-0001808,Healthy,MAPK
-0.024476902316233895,UCD-0001808,Healthy,MAPK
-0.17934577938773624,UCD-0001808,Healthy,MAPK
0.08497177011778889,UCD-0001808,Healthy,MAPK
0.06876076321358983,UCD-0001808,Healthy,MAPK
-0.07474415234137533,UCD-0001808,Healthy,MAPK
-0.23250768728320567,UCD-0001808,Healthy,MAPK
-0.041341938377339967,UCD-0001808,Healthy,MAPK
-0.015968896845674804,UCD-0001808,Healthy,MAPK
0.05854076644215731,UCD-0001808,Healthy,MAPK
-0.1625999653818851,UCD-0001808,Healthy,MAPK
0.03629582403855723,UCD-0001808,Healthy,MAPK
0.07881399558080693,UCD-0001808,Healthy,MAPK
0.010605606066840915,UCD-0001808,Healthy,MAPK
-0.14621934373303452,UCD-0001808,Healthy,MAPK
0.03429080866959121,UCD-0001808,Healthy,MAPK
0.0769503124384932,UCD-0001808,Healthy,MAPK
0.2035564792625231,UCD-0001808,Healthy,MAPK
-0.02078508962558524,UCD-0001808,Healthy,MAPK
0.22300536483197822,UCD-0001808,Healthy,MAPK
0.20652162328592893,UCD-0001808,Healthy,MAPK
0.11957712944929912,UCD-0001808,Healthy,MAPK
0.04864846850638336,UCD-0001808,Healthy,MAPK
0.20310541947286598,UCD-0001808,Healthy,MAPK
0.11458757851051034,UCD-0001808,Healthy,MAPK
-0.037965862009034686,UCD-0001808,Healthy,MAPK
-0.08091649300600304,UCD-0001808,Healthy,MAPK
0.06760710555624637,UCD-0001808,Healthy,MAPK
0.07587474486531892,UCD-0001808,Healthy,MAPK
0.013045464187571337,UCD-0001808,Healthy,MAPK
0.06493795261237352,UCD-0001808,Healthy,MAPK
0.10705728589070661,UCD-0001808,Healthy,MAPK
0.12914435911137392,UCD-0001808,Healthy,MAPK
-0.0365770493793178,UCD-0001808,Healthy,MAPK
-0.12968955250029673,UCD-0001808,Healthy,MAPK
0.06622716119240876,UCD-0001808,Healthy,MAPK
0.00943809685544536,UCD-0001808,Healthy,MAPK
0.04418210679387265,UCD-0001808,Healthy,MAPK
-0.17751030541403162,UCD-0001808,Healthy,MAPK
0.05480040446617772,UCD-0001808,Healthy,MAPK
0.0022379213092817017,UCD-0001808,Healthy,MAPK
-0.08991946737078615,UCD-0001808,Healthy,MAPK
-0.20670328220708248,UCD-0001808,Healthy,MAPK
-0.10908251269584698,UCD-0001808,Healthy,MAPK
-0.10570966036746297,UCD-0001808,Healthy,MAPK
-0.20791433549374952,UCD-0001808,Healthy,MAPK
-0.2926302696682842,UCD-0001808,Healthy,MAPK
-0.14416512072045726,UCD-0001808,Healthy,MAPK
-0.12261064866836086,UCD-0001808,Healthy,MAPK
0.12311592289001334,UCD-0001810,Healthy,DNA Damage
0.021822347564634,UCD-0001810,Healthy,DNA Damage
-0.02354969582658686,UCD-0001810,Healthy,DNA Damage
-0.023121756115941517,UCD-0001810,Healthy,DNA Damage
0.21792047917779678,UCD-0001810,Healthy,DNA Damage
0.09741761376626261,UCD-0001810,Healthy,DNA Damage
0.12478221762694279,UCD-0001810,Healthy,DNA Damage
0.07249490439422612,UCD-0001810,Healthy,DNA Damage
0.2345676359365433,UCD-0001810,Healthy,DNA Damage
0.14145376180350763,UCD-0001810,Healthy,DNA Damage
0.13782777320580422,UCD-0001810,Healthy,DNA Damage
0.06734082618536756,UCD-0001810,Healthy,DNA Damage
0.30042886842802896,UCD-0001810,Healthy,DNA Damage
0.2853770185525416,UCD-0001810,Healthy,DNA Damage
0.2000901869645193,UCD-0001810,Healthy,DNA Damage
0.1387091247131608,UCD-0001810,Healthy,DNA Damage
0.1701970693847533,UCD-0001810,Healthy,DNA Damage
0.08119940637205801,UCD-0001810,Healthy,DNA Damage
0.07479384064545938,UCD-0001810,Healthy,DNA Damage
0.015336138517781081,UCD-0001810,Healthy,DNA Damage
0.0921255121782619,UCD-0001810,Healthy,DNA Damage
-0.02371944240516358,UCD-0001810,Healthy,DNA Damage
-0.06004012451930278,UCD-0001810,Healthy,DNA Damage
-0.08697719030192091,UCD-0001810,Healthy,DNA Damage
0.16351785635121296,UCD-0001810,Healthy,DNA Damage
